id_sessao,id_cliente,data_hora_inicio,dispositivo,versao_app,qualidade_conexao,duracao_segundos,data_hora_fim,abandonada,motivo_encerramento,score_experiencia
49578,14013,2024-05-25 20:10:09,iOS,6.1,Boa,58,2024-05-25 20:11:07,False,Logout,100
49579,14013,2024-06-20 19:36:30,iOS,6.1,Boa,30,2024-06-20 19:37:00,False,Logout,100
49580,14013,2024-07-03 17:18:34,iOS,6.0,Regular,25,2024-07-03 17:18:59,False,Logout,100
49581,14013,2024-07-10 07:45:18,iOS,6.1,Excelente,52,2024-07-10 07:46:10,False,Logout,100
49582,14013,2024-09-09 09:11:14,iOS,5.9,Excelente,53,2024-09-09 09:12:07,False,Logout,100
49583,14013,2024-10-29 15:41:47,iOS,6.1,Boa,55,2024-10-29 15:42:42,False,Logout,100
49584,14013,2024-12-02 22:16:18,iOS,6.1,Excelente,181,2024-12-02 22:19:19,False,Logout,100
49585,14018,2024-01-09 19:10:14,Android,6.0,Boa,131,2024-01-09 19:12:25,False,Logout,100
49586,14018,2024-01-25 18:01:12,Android,6.1,Excelente,40,2024-01-25 18:01:52,False,Logout,100
49587,14018,2024-03-23 07:49:00,Android,6.0,Boa,64,2024-03-23 07:50:04,False,Logout,100
49588,14018,2024-04-17 22:10:44,Android,6.0,Boa,75,2024-04-17 22:11:59,False,Logout,100
49589,14018,2024-06-25 14:27:17,Android,6.0,Boa,149,2024-06-25 14:29:46,False,Logout,100
49590,14018,2024-06-28 08:28:31,Android,6.1,Excelente,44,2024-06-28 08:29:15,False,Logout,100
49591,14018,2024-08-02 08:29:33,Android,6.1,Regular,32,2024-08-02 08:30:05,False,Logout,100
49592,14018,2024-08-13 18:28:01,Android,6.1,Boa,34,2024-08-13 18:28:35,False,Logout,100
49593,14018,2024-09-04 18:23:16,Android,6.0,Boa,48,2024-09-04 18:24:04,False,Logout,100
49594,14018,2024-09-16 16:33:02,Android,6.1,Regular,60,2024-09-16 16:34:02,False,Logout,100
49595,14018,2024-09-19 16:37:53,Android,6.0,Excelente,79,2024-09-19 16:39:12,False,Logout,100
49596,14018,2024-10-09 20:37:01,Android,6.1,Boa,205,2024-10-09 20:40:26,False,Logout,100
49597,14018,2024-10-14 01:04:42,Android,6.1,Excelente,190,2024-10-14 01:07:52,False,Logout,100
49598,14021,2024-01-23 05:06:10,Android,5.9,Boa,98,2024-01-23 05:07:48,False,Logout,100
49599,14021,2024-03-14 21:22:31,Android,6.0,Boa,24,2024-03-14 21:22:55,False,Logout,100
49600,14021,2024-03-25 23:09:04,Android,6.0,Ruim,65,2024-03-25 23:10:09,False,Logout,100
49601,14021,2024-05-03 06:47:52,Android,6.1,Boa,48,2024-05-03 06:48:40,False,Logout,100
49602,14021,2024-07-10 21:06:59,iOS,6.1,Regular,43,2024-07-10 21:07:42,False,Logout,100
49603,14021,2024-07-13 15:36:25,Android,6.1,Regular,32,2024-07-13 15:36:57,False,Logout,100
49604,14021,2024-07-18 12:37:53,Android,6.1,Boa,70,2024-07-18 12:39:03,False,Logout,100
49605,14021,2024-07-22 11:47:51,Android,5.9,Boa,90,2024-07-22 11:49:21,False,Logout,100
49606,14021,2024-07-25 08:41:20,Android,6.0,Boa,28,2024-07-25 08:41:48,False,Logout,100
49607,14021,2024-07-30 16:05:01,Android,6.1,Excelente,90,2024-07-30 16:06:31,False,Logout,100
49608,14021,2024-08-31 13:36:35,Android,6.1,Regular,228,2024-08-31 13:40:23,False,Logout,100
49609,14022,2024-02-22 08:15:03,Android,6.1,Regular,48,2024-02-22 08:15:51,False,Logout,100
49610,14022,2024-04-04 07:44:36,Android,6.0,Boa,184,2024-04-04 07:47:40,False,Logout,100
49611,14022,2024-06-16 10:46:26,Android,6.0,Excelente,22,2024-06-16 10:46:48,False,Logout,100
49612,14022,2024-07-09 07:09:09,Android,6.0,Boa,77,2024-07-09 07:10:26,False,Logout,100
49613,14022,2024-08-26 13:03:05,Android,6.0,Boa,193,2024-08-26 13:06:18,False,Logout,100
49614,14022,2024-09-13 09:09:36,Android,6.1,Boa,25,2024-09-13 09:10:01,False,Logout,100
49615,14022,2024-09-17 19:01:03,Android,6.0,Boa,61,2024-09-17 19:02:04,False,Logout,100
49616,14023,2024-01-04 07:04:39,Android,6.1,Boa,45,2024-01-04 07:05:24,False,Logout,100
49617,14023,2024-01-12 12:48:54,Android,6.0,Boa,103,2024-01-12 12:50:37,False,Logout,100
49618,14023,2024-01-13 09:57:21,Android,6.1,Boa,165,2024-01-13 10:00:06,False,Logout,100
49619,14023,2024-01-17 14:13:46,Android,6.0,Boa,179,2024-01-17 14:16:45,False,Logout,100
49620,14023,2024-02-10 23:20:30,Android,6.0,Boa,82,2024-02-10 23:21:52,False,Logout,100
49621,14023,2024-02-26 17:34:18,Android,6.0,Excelente,95,2024-02-26 17:35:53,False,Logout,100
49622,14023,2024-03-17 09:53:45,Android,6.1,Boa,27,2024-03-17 09:54:12,False,Logout,100
49623,14023,2024-04-22 17:15:06,Android,6.0,Excelente,63,2024-04-22 17:16:09,False,Logout,100
49624,14023,2024-05-13 19:47:53,Android,6.0,Ruim,169,2024-05-13 19:50:42,False,Logout,100
49625,14023,2024-05-23 17:22:52,Android,6.1,Ruim,317,2024-05-23 17:28:09,False,Logout,100
49626,14023,2024-06-17 17:47:57,Android,6.0,Boa,35,2024-06-17 17:48:32,False,Logout,100
49627,14023,2024-07-28 19:12:00,Android,6.1,Excelente,33,2024-07-28 19:12:33,False,Logout,100
49628,14023,2024-09-02 05:39:04,Android,5.8,Excelente,92,2024-09-02 05:40:36,False,Logout,100
49629,14023,2024-10-29 08:52:05,Android,6.0,Excelente,60,2024-10-29 08:53:05,False,Logout,100
49630,14023,2024-11-19 17:57:19,Android,6.1,Boa,91,2024-11-19 17:58:50,False,Logout,100
49631,14023,2024-11-21 23:57:45,Android,5.9,Boa,62,2024-11-21 23:58:47,False,Logout,100
49632,14023,2024-12-06 14:50:10,Android,6.0,Excelente,230,2024-12-06 14:54:00,False,Logout,100
49633,14024,2024-06-16 23:19:39,Android,6.1,Boa,38,2024-06-16 23:20:17,False,Logout,100
49634,14024,2024-07-18 10:18:15,Android,6.1,Regular,130,2024-07-18 10:20:25,False,Logout,100
49635,14024,2024-08-05 08:29:23,Android,6.0,Regular,42,2024-08-05 08:30:05,False,Logout,100
49636,14024,2024-10-24 09:08:32,Android,6.0,Excelente,30,2024-10-24 09:09:02,False,Logout,100
49637,14032,2024-02-15 21:40:54,iOS,6.1,Boa,54,2024-02-15 21:41:48,False,Logout,100
49638,14032,2024-06-14 11:54:15,Android,6.1,Excelente,52,2024-06-14 11:55:07,False,Logout,100
49639,14032,2024-11-05 10:24:09,Android,6.0,Excelente,68,2024-11-05 10:25:17,False,Logout,100
49640,14032,2024-11-13 11:53:33,Android,6.1,Boa,42,2024-11-13 11:54:15,False,Logout,100
49641,14032,2024-12-24 13:01:59,Android,6.0,Excelente,41,2024-12-24 13:02:40,False,Logout,100
49642,14032,2024-12-26 11:22:45,Android,6.0,Boa,27,2024-12-26 11:23:12,False,Logout,100
49643,14033,2024-01-08 07:24:11,Android,6.1,Boa,169,2024-01-08 07:27:00,False,Logout,100
49644,14033,2024-02-19 22:24:31,Android,6.1,Excelente,43,2024-02-19 22:25:14,False,Logout,100
49645,14033,2024-03-31 20:57:51,Android,6.0,Boa,175,2024-03-31 21:00:46,False,Logout,100
49646,14033,2024-04-05 07:08:12,Android,6.0,Boa,171,2024-04-05 07:11:03,False,Logout,80
49647,14033,2024-04-15 14:08:22,Android,6.1,Boa,29,2024-04-15 14:08:51,False,Logout,100
49648,14033,2024-04-28 14:01:00,Android,6.1,Boa,36,2024-04-28 14:01:36,False,Logout,100
49649,14033,2024-05-01 18:22:53,Android,6.0,Boa,39,2024-05-01 18:23:32,False,Logout,100
49650,14033,2024-06-18 19:07:41,Android,6.0,Boa,32,2024-06-18 19:08:13,False,Logout,100
49651,14033,2024-06-26 16:43:29,Android,6.1,Boa,39,2024-06-26 16:44:08,False,Logout,100
49652,14033,2024-08-08 11:56:03,Android,6.0,Boa,140,2024-08-08 11:58:23,False,Logout,100
49653,14033,2024-08-28 14:19:48,Android,6.1,Regular,104,2024-08-28 14:21:32,False,Logout,100
49654,14033,2024-09-03 00:52:51,Android,5.9,Boa,43,2024-09-03 00:53:34,False,Logout,100
49655,14033,2024-11-15 18:46:44,Android,6.1,Regular,268,2024-11-15 18:51:12,False,Logout,100
49656,14034,2024-04-08 08:29:43,Android,6.1,Excelente,150,2024-04-08 08:32:13,False,Logout,100
49657,14034,2024-10-29 14:17:12,Android,6.0,Boa,170,2024-10-29 14:20:02,False,Logout,100
49658,14034,2024-11-15 18:26:31,Android,6.0,Boa,86,2024-11-15 18:27:57,False,Logout,100
49659,14035,2024-02-05 18:56:12,iOS,6.1,Boa,45,2024-02-05 18:56:57,False,Logout,100
49660,14035,2024-03-04 11:18:46,Android,6.1,Regular,36,2024-03-04 11:19:22,False,Logout,100
49661,14035,2024-04-15 13:17:40,iOS,6.1,Boa,106,2024-04-15 13:19:26,False,Logout,100
49662,14035,2024-05-26 17:06:23,iOS,6.0,Excelente,71,2024-05-26 17:07:34,False,Logout,100
49663,14035,2024-06-11 13:36:58,iOS,6.1,Regular,217,2024-06-11 13:40:35,False,Logout,75
49664,14035,2024-06-18 09:07:37,iOS,6.1,Regular,64,2024-06-18 09:08:41,False,Logout,100
49665,14035,2024-11-02 09:06:52,iOS,6.0,Excelente,63,2024-11-02 09:07:55,False,Logout,100
49666,14035,2024-11-26 10:23:06,iOS,5.9,Regular,18,2024-11-26 10:23:24,True,Abandono,20
49667,14035,2024-12-23 10:30:40,iOS,6.0,Boa,129,2024-12-23 10:32:49,False,Logout,100
49668,14035,2024-12-30 21:52:16,iOS,6.0,Boa,44,2024-12-30 21:53:00,False,Logout,100
49669,14046,2024-06-02 12:50:14,Android,6.0,Excelente,66,2024-06-02 12:51:20,False,Logout,100
49670,14046,2024-07-08 19:04:49,Android,6.0,Boa,78,2024-07-08 19:06:07,False,Logout,100
49671,14046,2024-08-10 12:46:54,Android,5.9,Excelente,64,2024-08-10 12:47:58,False,Logout,100
49672,14046,2024-09-02 08:36:12,Android,6.1,Excelente,196,2024-09-02 08:39:28,False,Logout,100
49673,14050,2024-01-29 22:17:43,Android,6.0,Regular,70,2024-01-29 22:18:53,False,Logout,100
49674,14050,2024-03-03 14:33:23,Android,6.1,Excelente,66,2024-03-03 14:34:29,False,Logout,100
49675,14050,2024-04-09 15:44:50,Android,6.0,Boa,68,2024-04-09 15:45:58,False,Logout,100
49676,14050,2024-05-11 04:12:35,Android,6.0,Boa,152,2024-05-11 04:15:07,False,Logout,100
49677,14050,2024-05-26 06:59:21,Android,6.1,Excelente,55,2024-05-26 07:00:16,False,Logout,100
49678,14050,2024-06-16 11:54:11,Android,6.1,Boa,40,2024-06-16 11:54:51,False,Logout,100
49679,14050,2024-07-18 09:42:46,Android,6.1,Ruim,93,2024-07-18 09:44:19,False,Logout,100
49680,14050,2024-09-07 13:22:46,Android,5.9,Boa,25,2024-09-07 13:23:11,False,Logout,100
49681,14050,2024-09-10 14:33:48,Android,6.1,Regular,185,2024-09-10 14:36:53,False,Logout,95
49682,14050,2024-10-15 07:19:31,iOS,6.0,Boa,66,2024-10-15 07:20:37,False,Logout,100
49683,14050,2024-10-22 18:36:44,Android,6.1,Boa,36,2024-10-22 18:37:20,False,Logout,100
49684,14050,2024-11-07 10:25:09,Android,6.0,Excelente,61,2024-11-07 10:26:10,False,Logout,100
49685,14051,2024-01-17 10:07:00,iOS,6.0,Excelente,49,2024-01-17 10:07:49,False,Logout,100
49686,14051,2024-02-08 10:34:19,Android,6.0,Boa,13,2024-02-08 10:34:32,True,Abandono,20
49687,14051,2024-03-15 13:03:39,iOS,6.1,Regular,35,2024-03-15 13:04:14,False,Logout,100
49688,14051,2024-07-26 11:59:57,iOS,6.1,Regular,40,2024-07-26 12:00:37,False,Logout,100
49689,14051,2024-08-22 14:06:55,iOS,6.1,Regular,89,2024-08-22 14:08:24,False,Logout,100
49690,14053,2024-05-20 16:24:29,iOS,6.0,Boa,55,2024-05-20 16:25:24,False,Logout,100
49691,14053,2024-06-26 08:18:20,iOS,6.1,Regular,31,2024-06-26 08:18:51,False,Logout,100
49692,14053,2024-09-28 11:01:03,iOS,6.1,Boa,39,2024-09-28 11:01:42,False,Logout,100
49693,14055,2024-01-05 11:23:57,Android,6.1,Boa,62,2024-01-05 11:24:59,False,Logout,100
49694,14055,2024-04-23 17:50:28,iOS,6.1,Boa,29,2024-04-23 17:50:57,False,Logout,100
49695,14055,2024-06-21 20:12:59,Android,6.1,Regular,46,2024-06-21 20:13:45,False,Logout,100
49696,14055,2024-07-03 18:25:51,Android,6.1,Boa,61,2024-07-03 18:26:52,False,Logout,100
49697,14055,2024-08-19 08:00:49,Android,5.9,Ruim,107,2024-08-19 08:02:36,False,Logout,88
49698,14058,2024-01-06 14:26:53,iOS,6.1,Boa,61,2024-01-06 14:27:54,False,Logout,100
49699,14058,2024-02-16 22:59:37,Android,6.0,Excelente,29,2024-02-16 23:00:06,False,Logout,100
49700,14058,2024-03-07 19:28:37,iOS,6.0,Boa,54,2024-03-07 19:29:31,False,Logout,100
49701,14058,2024-05-04 09:28:33,iOS,6.0,Excelente,28,2024-05-04 09:29:01,False,Logout,100
49702,14058,2024-05-24 15:38:57,iOS,6.1,Boa,113,2024-05-24 15:40:50,False,Logout,100
49703,14058,2024-06-05 16:55:04,iOS,6.1,Boa,82,2024-06-05 16:56:26,False,Logout,100
49704,14058,2024-07-21 12:46:34,iOS,6.0,Regular,69,2024-07-21 12:47:43,False,Logout,100
49705,14058,2024-07-30 08:52:13,iOS,6.1,Excelente,61,2024-07-30 08:53:14,False,Logout,100
49706,14058,2024-08-03 06:21:54,iOS,6.1,Excelente,32,2024-08-03 06:22:26,False,Logout,100
49707,14058,2024-08-06 11:56:59,iOS,6.0,Boa,25,2024-08-06 11:57:24,False,Logout,100
49708,14058,2024-08-24 09:10:58,iOS,6.0,Excelente,50,2024-08-24 09:11:48,False,Logout,100
49709,14058,2024-09-09 19:16:29,Android,6.0,Excelente,71,2024-09-09 19:17:40,False,Logout,100
49710,14058,2024-10-16 12:52:08,iOS,6.1,Boa,80,2024-10-16 12:53:28,False,Logout,100
49711,14058,2024-10-23 18:16:35,Android,6.1,Boa,301,2024-10-23 18:21:36,False,Logout,100
49712,14058,2024-10-23 19:01:27,iOS,6.1,Boa,48,2024-10-23 19:02:15,False,Logout,100
49713,14058,2024-12-03 17:57:03,iOS,6.1,Boa,26,2024-12-03 17:57:29,False,Logout,100
49714,14060,2024-01-24 22:21:30,iOS,6.1,Excelente,69,2024-01-24 22:22:39,False,Logout,100
49715,14060,2024-03-25 09:59:10,iOS,6.1,Excelente,25,2024-03-25 09:59:35,False,Logout,100
49716,14060,2024-04-04 20:37:42,iOS,6.1,Regular,295,2024-04-04 20:42:37,False,Logout,100
49717,14060,2024-04-10 09:48:11,iOS,6.1,Excelente,102,2024-04-10 09:49:53,False,Logout,100
49718,14060,2024-04-10 10:34:37,iOS,6.1,Excelente,147,2024-04-10 10:37:04,False,Logout,100
49719,14060,2024-05-06 19:53:43,iOS,6.1,Boa,81,2024-05-06 19:55:04,False,Logout,100
49720,14060,2024-05-19 11:58:03,iOS,6.1,Excelente,21,2024-05-19 11:58:24,False,Logout,100
49721,14060,2024-07-21 15:26:04,iOS,6.1,Regular,61,2024-07-21 15:27:05,False,Logout,100
49722,14060,2024-08-16 19:59:52,iOS,6.0,Excelente,136,2024-08-16 20:02:08,False,Logout,100
49723,14060,2024-09-27 13:05:37,iOS,6.0,Ruim,134,2024-09-27 13:07:51,False,Logout,100
49724,14060,2024-10-04 14:50:29,iOS,6.0,Excelente,89,2024-10-04 14:51:58,False,Logout,100
49725,14060,2024-10-26 19:54:58,iOS,6.0,Excelente,26,2024-10-26 19:55:24,False,Logout,100
49726,14060,2024-12-22 18:34:49,iOS,6.0,Excelente,45,2024-12-22 18:35:34,False,Logout,100
49727,14062,2024-06-15 19:16:42,Android,6.0,Regular,108,2024-06-15 19:18:30,False,Logout,88
49728,14062,2024-06-17 19:48:40,Android,6.0,Excelente,38,2024-06-17 19:49:18,False,Logout,100
49729,14062,2024-06-19 14:18:11,Android,6.0,Excelente,136,2024-06-19 14:20:27,False,Logout,100
49730,14066,2024-01-27 17:28:19,iOS,6.0,Excelente,47,2024-01-27 17:29:06,False,Logout,100
49731,14066,2024-02-26 12:20:00,iOS,6.0,Excelente,51,2024-02-26 12:20:51,False,Logout,100
49732,14066,2024-02-29 18:59:10,iOS,6.0,Excelente,87,2024-02-29 19:00:37,False,Logout,100
49733,14066,2024-03-28 12:54:21,iOS,6.1,Boa,73,2024-03-28 12:55:34,False,Logout,100
49734,14066,2024-05-14 18:24:07,iOS,5.9,Ruim,67,2024-05-14 18:25:14,False,Logout,100
49735,14066,2024-06-11 12:50:49,iOS,6.1,Boa,83,2024-06-11 12:52:12,False,Logout,100
49736,14066,2024-06-14 21:51:24,iOS,6.1,Excelente,72,2024-06-14 21:52:36,False,Logout,100
49737,14066,2024-07-05 15:52:09,iOS,6.1,Excelente,25,2024-07-05 15:52:34,False,Logout,100
49738,14066,2024-07-12 10:37:43,iOS,6.0,Boa,37,2024-07-12 10:38:20,False,Logout,100
49739,14066,2024-08-29 09:18:10,Android,5.9,Excelente,71,2024-08-29 09:19:21,False,Logout,100
49740,14066,2024-08-31 08:32:07,iOS,6.0,Excelente,112,2024-08-31 08:33:59,False,Logout,100
49741,14066,2024-09-02 21:37:15,iOS,6.1,Excelente,21,2024-09-02 21:37:36,False,Logout,100
49742,14066,2024-09-11 19:18:07,iOS,6.1,Boa,36,2024-09-11 19:18:43,False,Logout,100
49743,14066,2024-09-26 20:11:37,iOS,5.9,Excelente,43,2024-09-26 20:12:20,False,Logout,100
49744,14066,2024-10-11 18:20:35,iOS,6.0,Regular,59,2024-10-11 18:21:34,False,Logout,100
49745,14066,2024-10-12 11:41:07,iOS,6.1,Excelente,50,2024-10-12 11:41:57,False,Logout,100
49746,14066,2024-10-28 07:18:37,Android,6.1,Excelente,43,2024-10-28 07:19:20,False,Logout,100
49747,14066,2024-11-04 18:31:16,iOS,6.0,Boa,26,2024-11-04 18:31:42,False,Logout,100
49748,14066,2024-12-10 20:54:41,iOS,6.1,Excelente,58,2024-12-10 20:55:39,False,Logout,100
49749,14070,2024-04-29 09:26:21,iOS,6.0,Excelente,46,2024-04-29 09:27:07,False,Logout,100
49750,14070,2024-06-04 11:27:59,iOS,6.1,Regular,43,2024-06-04 11:28:42,False,Logout,100
49751,14070,2024-10-14 10:16:10,iOS,6.1,Excelente,26,2024-10-14 10:16:36,False,Logout,100
49752,14070,2024-12-02 14:48:59,iOS,6.0,Excelente,92,2024-12-02 14:50:31,False,Logout,100
49753,14070,2024-12-10 18:15:42,iOS,6.0,Boa,41,2024-12-10 18:16:23,False,Logout,100
49754,14073,2024-01-12 21:35:36,iOS,6.0,Boa,70,2024-01-12 21:36:46,False,Logout,100
49755,14073,2024-08-31 19:34:49,iOS,6.0,Boa,25,2024-08-31 19:35:14,False,Logout,100
49756,14073,2024-10-04 10:33:42,iOS,6.0,Boa,28,2024-10-04 10:34:10,False,Logout,100
49757,14075,2024-11-05 13:29:23,Android,6.1,Regular,252,2024-11-05 13:33:35,False,Logout,100
49758,14076,2024-01-18 15:21:52,iOS,5.9,Boa,81,2024-01-18 15:23:13,False,Logout,100
49759,14076,2024-01-29 12:00:53,iOS,6.0,Boa,53,2024-01-29 12:01:46,False,Logout,100
49760,14076,2024-03-02 20:03:33,Android,5.9,Excelente,52,2024-03-02 20:04:25,False,Logout,100
49761,14076,2024-04-21 23:55:40,iOS,6.0,Boa,78,2024-04-21 23:56:58,False,Logout,100
49762,14076,2024-06-20 07:58:33,Android,6.0,Excelente,56,2024-06-20 07:59:29,False,Logout,100
49763,14076,2024-08-15 09:25:40,iOS,6.1,Regular,109,2024-08-15 09:27:29,False,Logout,100
49764,14076,2024-09-03 16:37:38,Android,5.9,Excelente,31,2024-09-03 16:38:09,False,Logout,100
49765,14076,2024-10-25 21:10:54,iOS,6.0,Excelente,35,2024-10-25 21:11:29,False,Logout,100
49766,14076,2024-11-07 19:47:19,iOS,6.0,Boa,30,2024-11-07 19:47:49,False,Logout,100
49767,14076,2024-11-23 17:14:26,iOS,6.0,Excelente,39,2024-11-23 17:15:05,False,Logout,100
49768,14076,2024-12-03 09:32:03,iOS,6.0,Excelente,79,2024-12-03 09:33:22,False,Logout,100
49769,14078,2024-01-22 02:11:23,Android,6.0,Excelente,76,2024-01-22 02:12:39,False,Logout,100
49770,14078,2024-01-31 19:47:47,Android,6.1,Excelente,108,2024-01-31 19:49:35,False,Logout,100
49771,14078,2024-02-11 20:10:12,Android,6.0,Excelente,26,2024-02-11 20:10:38,False,Logout,100
49772,14078,2024-02-24 13:35:40,Android,6.1,Boa,209,2024-02-24 13:39:09,False,Logout,100
49773,14078,2024-03-15 14:52:42,Android,6.0,Excelente,72,2024-03-15 14:53:54,False,Logout,100
49774,14078,2024-04-11 19:49:17,Android,6.0,Boa,123,2024-04-11 19:51:20,False,Logout,100
49775,14078,2024-05-10 10:34:52,Android,6.1,Boa,47,2024-05-10 10:35:39,False,Logout,100
49776,14078,2024-05-14 06:13:23,Android,6.0,Boa,24,2024-05-14 06:13:47,False,Logout,100
49777,14078,2024-05-19 09:09:48,Android,5.9,Boa,47,2024-05-19 09:10:35,False,Logout,100
49778,14078,2024-05-21 12:44:10,Android,6.1,Regular,101,2024-05-21 12:45:51,False,Logout,100
49779,14078,2024-05-28 09:07:19,Android,5.9,Excelente,31,2024-05-28 09:07:50,False,Logout,100
49780,14078,2024-06-02 08:38:45,Android,6.0,Regular,58,2024-06-02 08:39:43,False,Logout,100
49781,14078,2024-06-19 08:51:26,Android,6.1,Boa,212,2024-06-19 08:54:58,False,Logout,100
49782,14078,2024-06-28 21:20:37,Android,6.0,Boa,46,2024-06-28 21:21:23,False,Logout,100
49783,14078,2024-07-02 21:37:43,Android,5.9,Boa,121,2024-07-02 21:39:44,False,Logout,100
49784,14078,2024-07-16 12:27:51,Android,6.1,Boa,86,2024-07-16 12:29:17,False,Logout,100
49785,14078,2024-07-30 05:06:35,Android,5.8,Excelente,97,2024-07-30 05:08:12,False,Logout,100
49786,14078,2024-08-16 14:08:05,Android,6.1,Boa,31,2024-08-16 14:08:36,False,Logout,100
49787,14078,2024-08-26 21:18:09,iOS,6.1,Boa,88,2024-08-26 21:19:37,False,Logout,100
49788,14078,2024-08-30 20:34:50,Android,5.9,Regular,59,2024-08-30 20:35:49,False,Logout,100
49789,14078,2024-09-02 23:56:36,Android,6.1,Excelente,108,2024-09-02 23:58:24,False,Logout,100
49790,14078,2024-09-11 21:01:24,Android,6.1,Boa,30,2024-09-11 21:01:54,False,Logout,100
49791,14078,2024-09-30 07:00:18,Android,6.0,Excelente,40,2024-09-30 07:00:58,False,Logout,100
49792,14078,2024-10-01 19:43:53,Android,5.9,Regular,70,2024-10-01 19:45:03,False,Logout,100
49793,14078,2024-10-05 14:47:54,Android,6.1,Excelente,45,2024-10-05 14:48:39,False,Logout,100
49794,14078,2024-10-08 09:35:58,Android,6.1,Ruim,80,2024-10-08 09:37:18,False,Logout,100
49795,14078,2024-10-11 08:06:39,Android,6.0,Excelente,86,2024-10-11 08:08:05,False,Logout,100
49796,14078,2024-10-15 09:32:30,Android,6.0,Ruim,154,2024-10-15 09:35:04,False,Logout,100
49797,14078,2024-11-01 23:45:50,Android,6.0,Excelente,160,2024-11-01 23:48:30,False,Logout,100
49798,14078,2024-11-04 08:12:09,Android,6.0,Boa,67,2024-11-04 08:13:16,False,Logout,100
49799,14078,2024-11-05 19:10:32,Android,6.0,Boa,31,2024-11-05 19:11:03,False,Logout,100
49800,14078,2024-11-11 20:36:30,Android,5.9,Regular,134,2024-11-11 20:38:44,False,Logout,100
49801,14078,2024-12-07 20:58:46,Android,6.0,Ruim,83,2024-12-07 21:00:09,False,Logout,100
49802,14078,2024-12-16 20:59:09,Android,6.0,Regular,111,2024-12-16 21:01:00,False,Logout,100
49803,14078,2024-12-25 06:58:09,Android,6.0,Excelente,105,2024-12-25 06:59:54,False,Logout,100
49804,14079,2024-03-04 15:24:42,Android,6.0,Boa,92,2024-03-04 15:26:14,False,Logout,100
49805,14079,2024-03-25 11:19:43,Android,6.0,Boa,71,2024-03-25 11:20:54,False,Logout,100
49806,14079,2024-05-20 15:54:47,Android,6.0,Boa,89,2024-05-20 15:56:16,False,Logout,100
49807,14079,2024-08-12 21:43:07,Android,6.1,Boa,50,2024-08-12 21:43:57,False,Logout,100
49808,14079,2024-10-01 22:39:02,iOS,6.0,Excelente,60,2024-10-01 22:40:02,False,Logout,100
49809,14079,2024-12-20 07:34:43,Android,6.0,Excelente,38,2024-12-20 07:35:21,False,Logout,100
49810,14080,2024-04-08 01:41:08,iOS,6.0,Boa,53,2024-04-08 01:42:01,False,Logout,100
49811,14080,2024-05-03 18:55:16,Android,6.0,Boa,26,2024-05-03 18:55:42,False,Logout,100
49812,14080,2024-05-18 10:51:22,iOS,6.0,Excelente,136,2024-05-18 10:53:38,False,Logout,100
49813,14086,2024-01-09 08:14:55,Android,5.9,Boa,38,2024-01-09 08:15:33,False,Logout,100
49814,14086,2024-03-07 19:39:01,Android,6.0,Boa,151,2024-03-07 19:41:32,False,Logout,100
49815,14086,2024-04-06 09:03:16,Android,6.1,Regular,36,2024-04-06 09:03:52,False,Logout,100
49816,14086,2024-05-04 23:31:51,Android,6.0,Boa,40,2024-05-04 23:32:31,False,Logout,100
